land_or_marine,mean_Q601_asphalting_sand,mean_Q602_building_soft_sand,mean_Q603_concreting_sand,mean_Q604_bituminous_gravel,mean_Q605_concreting_gravel,mean_Q606_other_gravel,mean_Q607_constructional_fill,movement_Q601_asphalting_sand,movement_Q602_building_soft_sand,movement_Q603_concreting_sand,movement_Q604_bituminous_gravel,movement_Q605_concreting_gravel,movement_Q606_other_gravel,movement_Q607_constructional_fill,region,responder_id,strata
L,-0.11524159,0.142586979,0.209899248,0,0.41783607,-0.11390751,-0.216541797,0,1.804123711,0.010065815,0,2.697916667,-0.808538163,0.321138211,3,99935039,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,1.804123711,0.010065815,0,2.697916667,-0.808538163,0.321138211,14,99935039,E
L,7.181445824,-0.171574852,5.531425402,0,-0.126540986,0.041047662,-0.018697911,-0.624762422,-0.22281908,0.235887798,0,0.221089325,0.41426513,0.727729557,7,99935043,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,-0.624762422,-0.22281908,0.235887798,0,0.221089325,0.41426513,0.727729557,14,99935043,D
L,0,-0.063489009,-0.152832733,0,-0.126999432,-0.086283347,-0.221112545,0,-0.086467911,0,0,0,0,0,6,99935053,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.086467911,0,0,0,0,0,14,99935053,E
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,0.797155689,1.094638505,0,0.424395161,-0.102268125,-0.476495366,12,99935054,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0.797155689,1.094638505,0,0.424395161,-0.102268125,-0.476495366,14,99935054,E
L,-0.11524159,0.142586979,0.209899248,0,0.41783607,-0.11390751,-0.216541797,0,0,0,0,0,-0.444444444,0,3,99935059,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,0,-0.444444444,0,14,99935059,E
L,0,0.191104085,-0.233531176,0,-0.055776172,-0.118927682,0.015977961,0,0,-1,0,-1,0,0,10,99935768,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,-1,0,-1,0,0,14,99935768,E
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,0,0.256709452,-0.042024833,0,0.45197201,0.679569892,-0.457142857,7,99935771,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0.256709452,-0.042024833,0,0.45197201,0.679569892,-0.457142857,14,99935771,E
L,0.143653653,-0.078450408,-0.290685509,0,-0.209364993,-0.135575209,-0.188833305,0,0,0.310344828,0,0,0.040793413,-0.431182182,2,99935787,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0.310344828,0,0,0.040793413,-0.431182182,14,99935787,E
M,0,-0.300442201,-0.198788023,0,0,0,0,0,-0.529349551,0,0,0,0,0,3,99935790,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,-0.529349551,0,0,0,0,0,14,99935790,M
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,-0.338983051,-0.599593496,0,-0.342112311,0,0,12,99935802,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.338983051,-0.599593496,0,-0.342112311,0,0,14,99935802,E
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,11.03703704,0.745689655,0,0.122222222,0.166007905,0,12,99935814,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,11.03703704,0.745689655,0,0.122222222,0.166007905,0,14,99935814,E
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,-0.002915452,1.214524207,0,-0.847399411,0,0,12,99935815,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.002915452,1.214524207,0,-0.847399411,0,0,14,99935815,E
L,0.031042654,-0.028768545,-0.016133149,0,-0.138211627,-0.11679015,-0.132464146,0,0,0,0,-0.52520908,0,0,10,99935816,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,0,0,-0.52520908,0,0,14,99935816,D
L,-0.134304182,-0.07286916,0.100951816,0,0.228069787,0.221928589,0.13657786,0,0,0,0,0,0,0.169329393,7,99935818,C
L,0.036433969,0.03695889,0.067822873,-0.022847523,0.252073059,0.116797858,0.54254736,0,0,0,0,0,0,0.169329393,14,99935818,C
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,0,0,0,0,0,0,0,7,99935819,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,0,0,0,14,99935819,E
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,0,0,0,0,0,0,-0.973309877,7,99935822,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,0,0,-0.973309877,14,99935822,E
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,0,0,0,0,0,0,0,7,99935823,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,0,0,0,14,99935823,E
L,-0.11524159,0.142586979,0.209899248,0,0.41783607,-0.11390751,-0.216541797,0,0.927823315,0,0,0,0,0,3,99935832,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0.927823315,0,0,0,0,0,14,99935832,E
L,-0.166666667,0.019829194,-0.038332059,0,-0.143749676,0.022342228,-0.217836257,0,0,0,0,0,0,0,5,99935833,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,0,0,0,14,99935833,E
L,7.181445824,-0.171574852,5.531425402,0,-0.126540986,0.041047662,-0.018697911,0,0,-0.311694655,0,0,-1,0,7,99935843,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,-0.311694655,0,0,-1,0,14,99935843,D
L,-0.067145948,1.190986816,-0.004144422,-0.003652597,0.12139493,-0.142598821,0.017430947,0,0,0.031047117,0,-0.004521964,0.001388889,0,12,99935844,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,0.031047117,0,-0.004521964,0.001388889,0,14,99935844,D
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,-0.606257281,-0.854316547,0.108424908,0,0,0,-1,12,99935874,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,-0.606257281,-0.854316547,0.108424908,0,0,0,-1,14,99935874,E
L,-0.012355179,-0.117019413,-0.102478685,0,0.006135814,0.105352506,-0.133405784,0,-0.122679136,0,0,0,0,0,9,99935877,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.122679136,0,0,0,0,0,14,99935877,E
L,-0.098642038,-0.086619014,-0.112915262,0,-0.003971726,0.044374501,-0.127844243,0,0,-0.305727431,0,-0.086458924,-0.172535211,-0.703246365,9,99935878,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,-0.305727431,0,-0.086458924,-0.172535211,-0.703246365,14,99935878,D
L,0.078615021,-0.065292753,-0.082866539,0,0.237954781,0.137629439,-0.152935581,0.057361506,0.033540373,0,0,0,0,0.040442084,6,99935887,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0.057361506,0.033540373,0,0,0,0,0.040442084,14,99935887,D
L,0,-0.063489009,-0.152832733,0,-0.126999432,-0.086283347,-0.221112545,0,0,0.059106111,0,0.059295749,0,0,6,99935899,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0.059106111,0,0.059295749,0,0,14,99935899,E
L,-0.012355179,-0.117019413,-0.102478685,0,0.006135814,0.105352506,-0.133405784,0,-0.288238988,-0.288256228,0,0,0,0,9,99935900,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.288238988,-0.288256228,0,0,0,0,14,99935900,E
L,-0.012355179,-0.117019413,-0.102478685,0,0.006135814,0.105352506,-0.133405784,0,-0.308207868,0,0,0,0,0,9,99935902,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-0.308207868,0,0,0,0,0,14,99935902,E
L,0.392094937,0.053160671,-0.277618358,0,0.696296296,-0.565924404,0.193795814,1.176284812,0.287996068,0,0,0,-0.781870313,0.782658628,1,99935903,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,1.176284812,0.287996068,0,0,0,-0.781870313,0.782658628,14,99935903,D
L,0,0,-0.5,0,-0.5,0,-0.5,0,0,-1,0,-1,0,0,1,99935914,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,-1,0,-1,0,0,14,99935914,E
L,0.006036375,-0.001355807,0.186037861,0,0.445190796,0.046923641,0.589090077,0,0,0.362697687,0,0.254731041,0,0,6,99935933,C
L,0.036433969,0.03695889,0.067822873,-0.022847523,0.252073059,0.116797858,0.54254736,0,0,0.362697687,0,0.254731041,0,0,14,99935933,C
L,-0.034532953,-0.289882562,-0.142554856,0,0,0.081132075,-0.345619372,0,-0.356075374,-0.278517179,0,0,0,-1,3,99935934,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,-0.356075374,-0.278517179,0,0,0,-1,14,99935934,D
L,0.199367696,0.132934392,0.119379875,0,-0.026708137,0.155231611,0.013070458,0,0.084482609,-0.057360312,0,-0.129515419,0.035400798,0,5,99935936,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0.084482609,-0.057360312,0,-0.129515419,0.035400798,0,14,99935936,D
L,0.031042654,-0.028768545,-0.016133149,0,-0.138211627,-0.11679015,-0.132464146,0.31042654,-0.03276442,0.171259697,0,0,-0.947368421,0,10,99935937,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0.31042654,-0.03276442,0.171259697,0,0,-0.947368421,0,14,99935937,D
L,-0.134304182,-0.07286916,0.100951816,0,0.228069787,0.221928589,0.13657786,0,-0.097727273,-0.11411349,0,0,0.111430387,-0.482837529,7,99935938,C
L,0.036433969,0.03695889,0.067822873,-0.022847523,0.252073059,0.116797858,0.54254736,0,-0.097727273,-0.11411349,0,0,0.111430387,-0.482837529,14,99935938,C
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,0,0,0,-0.392944039,-0.17284925,-0.396884273,12,99935944,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,-0.392944039,-0.17284925,-0.396884273,14,99935944,E
L,0,0.139423217,-0.064933786,0,0.376148423,0.210160067,1.015606335,0,0.087283882,0.059004353,0,0.333694875,0,0,5,99935945,C
L,0.036433969,0.03695889,0.067822873,-0.022847523,0.252073059,0.116797858,0.54254736,0,0.087283882,0.059004353,0,0.333694875,0,0,14,99935945,C
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,0,-0.739093242,0,-0.4578125,1.180952381,-1,12,99935949,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,-0.739093242,0,-0.4578125,1.180952381,-1,14,99935949,E
L,0,0.191104085,-0.233531176,0,-0.055776172,-0.118927682,0.015977961,0,2.141153082,0.188926663,0,0.86260454,-1,0,10,99936000,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,2.141153082,0.188926663,0,0.86260454,-1,0,14,99936000,E
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,0,0,0.191617647,0,0.541710526,-0.893333333,6.683333333,7,99936001,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0.191617647,0,0.541710526,-0.893333333,6.683333333,14,99936001,E
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,0,0,0,0,0,0,12,99936022,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,0,0,0,14,99936022,E
L,-0.098642038,-0.086619014,-0.112915262,0,-0.003971726,0.044374501,-0.127844243,0,0,0.025824561,0,0.020865016,0.923099718,0,9,99936023,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,0.025824561,0,0.020865016,0.923099718,0,14,99936023,D
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,-1,0.316129032,0,0.297549592,-1,0,12,99936048,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-1,0.316129032,0,0.297549592,-1,0,14,99936048,E
L,0.006036375,-0.001355807,0.186037861,0,0.445190796,0.046923641,0.589090077,0.054327375,0,-0.185099111,0,0.644800951,-0.348716807,0.267795139,6,99936056,C
L,0.036433969,0.03695889,0.067822873,-0.022847523,0.252073059,0.116797858,0.54254736,0.054327375,0,-0.185099111,0,0.644800951,-0.348716807,0.267795139,14,99936056,C
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,0,0,0,0,0,0,0,7,99936157,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,0,0,0,14,99936157,E
L,-0.012355179,-0.117019413,-0.102478685,0,0.006135814,0.105352506,-0.133405784,0,0,0,0,0,0,0,9,99936159,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,0,0,0,14,99936159,E
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,0,0,0,0,-0.626305674,0,12,99936182,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,0,-0.626305674,0,14,99936182,E
L,0,0.191104085,-0.233531176,0,-0.055776172,-0.118927682,0.015977961,0,0,0,0,0,0,0,10,99936215,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0,0,0,0,0,14,99936215,E
L,0,0.191104085,-0.233531176,0,-0.055776172,-0.118927682,0.015977961,0,0,-0.064934507,0,0,0,0,10,99936216,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,-0.064934507,0,0,0,0,14,99936216,E
L,-0.011344514,0.189824608,0.047957581,-0.017553563,-0.094882319,0.281080301,0.65318163,0,0,-0.351461428,0,0.084132231,-1,0,12,99936217,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,-0.351461428,0,0.084132231,-1,0,14,99936217,E
L,-0.098642038,-0.086619014,-0.112915262,0,-0.003971726,0.044374501,-0.127844243,0.071691649,-0.164180709,0,0,0,0,0,9,99936220,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0.071691649,-0.164180709,0,0,0,0,0,14,99936220,D
L,7.181445824,-0.171574852,5.531425402,0,-0.126540986,0.041047662,-0.018697911,7.339622642,-0.850226929,-0.406559635,0,-0.060438929,0.256541678,-0.942035117,7,99936221,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,7.339622642,-0.850226929,-0.406559635,0,-0.060438929,0.256541678,-0.942035117,14,99936221,D
L,-0.00499299,0.170049513,0.255779517,0,0.008146795,0.11913277,0.702796324,0,0,0.101525424,0,-0.023886903,0,0,7,99936222,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,0.101525424,0,-0.023886903,0,0,14,99936222,E
L,7.181445824,-0.171574852,5.531425402,0,-0.126540986,0.041047662,-0.018697911,0,0,-0.101671874,0,-0.150817774,0,0,7,99936223,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,-0.101671874,0,-0.150817774,0,0,14,99936223,D
L,7.181445824,-0.171574852,5.531425402,0,-0.126540986,0.041047662,-0.018697911,0,0,0.117967167,0,-0.249610762,0,0,7,99936230,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,0,0,0.117967167,0,-0.249610762,0,0,14,99936230,D
L,0.143653653,-0.078450408,-0.290685509,0,-0.209364993,-0.135575209,-0.188833305,0,0,-1,0,-1,0,0,2,99936231,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,0,-1,0,-1,0,0,14,99936231,E
L,0.143653653,-0.078450408,-0.290685509,0,-0.209364993,-0.135575209,-0.188833305,0,-1,0,0,0,0,0.006549679,2,99936232,E
L,-0.012124809,0.081107708,0.043699231,-0.011188157,-0.042917316,0.065069992,0.219834604,0,-1,0,0,0,0,0.006549679,14,99936232,E
L,7.181445824,-0.171574852,5.531425402,0,-0.126540986,0.041047662,-0.018697911,-0.379164143,-0.009967825,78,0,0,0,0.463682047,7,99936435,D
L,1.257317577,0.183054429,0.921473325,-0.01306718,0.029539055,-0.023813666,-0.06394735,-0.379164143,-0.009967825,78,0,0,0,0.463682047,14,99936435,D
M,0.498140189,-0.00035,0.06608513,0,-0.073161395,0.058284731,-0.243631454,0,0,0.284548826,0,0.048040033,0.173591305,-0.298614429,9,99936436,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,0,0.284548826,0,0.048040033,0.173591305,-0.298614429,14,99936436,M
M,0.498140189,-0.00035,0.06608513,0,-0.073161395,0.058284731,-0.243631454,0,0.634042553,-0.056958686,0,-0.073797369,0,0,9,99936437,M
M,0.239107291,-0.062448903,4.256307406,0,0.014727159,0.004592278,-0.068950662,0,0.634042553,-0.056958686,0,-0.073797369,0,0,14,99936437,M
